4725,9389,14054,18678,23279,27850,32346,36845
3166,6263,9370,12460,15613,18666,21745,24843
3591,7149,10784,14465,18135,21715,25371,28839
8507,16755,25277,33993,42960,51262,59247,67458
9393,18395,27708,36726,46190,55436,65021,74237
12113,23117,34709,45663,57497,68598,78818,90676
10848,20734,32255,42375,54284,64226,75756,85962
6695,13272,19861,26546,33014,39835,46739,54274
8369,16659,25225,33495,41841,51085,59502,68796
8811,17617,26693,36083,45837,55160,64051,73487
