5516,11107,16775,22645
5646,11325,17173,23145
6791,13482,20441,27630
16309,30888,46787,63605
15653,29752,45429,61199
16599,30196,44140,59350
15128,28987,43400,58425
10737,21994,34052,46161
20234,34706,49871,65559
