3686,7325,10996,14729,18457,22102,25831,29529
3632,7025,10442,13975,17422,20733,24330,27725
3781,7474,11046,14803,18470,21973,25634,29156
5883,11718,17239,22287,27996,33799,38602,44416
8431,16918,25239,33537,41479,49798,53700,62022
5107,10284,15308,20390,25221,30273,32756,37767
6798,13695,20394,27182,33566,40357,43487,50263
6673,13359,19902,26508,32771,39598,42580,49089
6712,13457,20010,26707,33152,40006,42957,49602
11002,15973,24459,31457,40204,46719,54161,61568
