2438,5444,8086,10876
2543,5487,8272,11078
1995,4078,6359,8483
2503,4834,7565,10489
3759,6531,9387,12605
2266,3971,5768,7864
2986,5185,7486,10141
2962,5171,7461,9907
2987,5182,7525,10208
3749,6766,8945,12589
