1221,2370,3506,4631
1276,2437,3567,4769
3127,5634,7843,10358
4566,7601,10216,14066
2452,4542,6687,8821
2163,4249,6362,8525
2147,4182,6250,8338
2503,4177,5935,7567
10827,16268,21807,27227
