1842,3573,5284,7017
2118,3836,5533,7258
2105,3947,5863,7792
3492,6624,9807,12854
5029,9742,14645,19660
3017,5906,8875,11918
4014,7816,11762,15812
4020,7821,11686,15686
4026,7810,11694,15735
7585,9699,16539,18829
