3276,6201,9238,12188,14931,17905,20644,23453
11649,22315,32613,44207,54605,66403,77565,86894
4043,7772,11711,15720,18870,22873,26325,30206
4178,8027,11679,15592,19055,23036,26566,29964
5353,10206,14941,19944,24254,29279,33904,38181
5383,10335,15040,20022,24459,29541,34087,38359
11424,21833,32007,43316,53508,65786,76841,85888
11432,22272,32155,43397,52898,63623,74630,83751
12611,24755,33943,47084,54755,68997,81336,90578
3847,7686,11558,15551,19609,23555,27480,31209
