2126,4051,6043,7985,9958,11996,13928,15795
3519,6857,10366,13792,17228,20710,24061,27491
1758,3423,5188,6894,8626,10351,12033,13693
1763,3423,5180,6881,8596,10317,12016,13713
1760,3420,5184,6894,8626,10330,12026,13732
1762,3422,5182,6898,8623,10344,12017,13695
1757,3420,5192,6897,8624,10351,12041,13718
3523,6856,10365,13797,17242,20702,24075,27487
2154,4274,6367,8463,10563,12737,14831,16876
2830,5585,8214,10791,13376,15992,18626,21267
