2460,5629,8518,11479
2420,5112,7821,10308
2881,5986,9137,12375
2999,5046,7944,10644
2666,5118,7778,10755
2506,5267,8440,11988
2228,4785,7398,10928
2059,3611,5451,7385
10900,17062,23065,29664
