883,1916,3188,4582
1358,2815,4237,6105
670,1010,1375,2065
668,1018,1334,1960
669,1011,1322,1938
661,993,1360,1969
1006,1473,1916,2827
1616,3001,3993,5492
1021,2080,2537,3586
1775,3566,4710,6521
