655,1217,1783,2357,2917,3484,4057,4605
707,1281,1861,2459,3031,3604,4191,4768
1897,3115,4075,5633,6952,7810,9475,10361
2468,4457,5282,7487,9654,10292,12486,13192
1408,2374,3470,4428,5539,6577,7636,8633
1106,2090,3198,4147,5231,6209,7260,8323
1118,2061,3108,4043,5111,6030,7075,8100
1338,2184,3075,3830,4725,5677,6589,7235
7847,10822,13498,16295,18965,22067,24878,27500
