3080,6500,9793,12955
2742,5958,8863,12172
1747,3668,5750,7838
3835,7878,12641,17728
3440,6889,11130,15832
3842,6895,10833,14728
3801,7752,12049,16964
3399,7549,11634,16622
9480,13805,18985,24758
