1326,1909,2415,2993,3423,4451,5044,5553
1297,2405,3240,4321,5158,6256,7326,8153
1721,3154,4218,5571,6599,8003,9437,10451
1323,2430,3252,4301,5103,6183,7290,8086
3387,6212,8297,10963,12978,15738,18558,20561
1296,2421,3243,4298,5110,6190,7295,8106
1903,3423,4733,6232,7560,9271,10778,12065
3960,7206,10473,13705,16977,20646,23912,27164
2956,5242,7385,9952,11979,14640,17079,19185
2065,3716,5409,7290,8851,11006,12910,14705
