2504,5149,8331,11503
2378,4364,6498,8724
2366,4362,6489,8794
4039,7475,11111,14835
4928,9077,13578,18312
4762,9717,14260,19790
4335,8332,12638,17141
3717,7116,10646,14476
3573,6545,9648,13310
4846,9175,13833,19213
