5697,11254,16927,22873
21401,41551,61130,82370
7048,14052,20144,27050
7098,14062,20273,27179
9516,18752,27357,36959
9468,18179,26767,36305
21644,41097,62065,82818
19479,37623,55761,73737
17647,35949,54570,72789
6925,14087,21210,27925
