5708,11184,16838,22725
16631,32286,48012,64225
13948,27966,40347,54919
7067,13503,20094,26928
11704,22308,33105,44397
10077,19563,29239,38738
16301,32383,48964,64514
13074,25680,38600,52242
17515,34233,51949,68730
16654,33910,51222,70034
