2711,5383,7954,10551
1700,3289,4876,6677
2050,3847,5655,7519
3828,7071,10302,13623
6317,12037,17047,22524
5991,10930,16315,21217
6336,11717,17698,22618
4707,9050,13605,18098
3591,6912,10357,13725
17327,31135,44712,58287
