1928,2982,4394,5451
3178,5674,8180,10604
5431,9672,13915,18187
2357,4184,6044,7894
2355,4167,5991,7814
2357,4180,6031,7885
2356,4183,6039,7888
6642,12157,17834,23454
6477,12379,18604,24547
3921,7944,12397,16829
