5260,11332,17098,22985
5330,11125,16675,22431
7082,14774,22367,29752
10635,22222,33701,44840
9992,21091,32400,43532
8261,20373,33768,45210
3993,10280,16728,25363
7107,17176,27717,39040
6044,13445,22258,31389
6227,12506,21220,30622
