7875,15729,23719,31572
7844,15557,23296,31166
9190,17672,26372,35163
20050,34928,52525,68592
20109,34990,52542,68147
21411,38047,56212,73272
18110,36299,54606,73149
9839,19820,30412,40874
20225,33037,45111,60729
