4266,8203,12052,16070,20003,23981,27957,31830
5883,11631,16102,21771,26321,31969,37524,42069
5776,11476,16771,22495,26194,31794,37210,42354
5883,11590,15855,21503,26050,31585,37144,41513
5757,11327,15547,21043,25491,31003,36433,40797
5177,9995,14152,18968,23191,28320,33047,37210
6388,12628,18122,24244,29788,36220,42612,48277
5476,10525,15454,20392,25479,30949,36277,41093
5990,11752,17804,23676,29725,35767,41703,47334
6011,10949,15975,20773,26434,32345,37718,42855
