1885,3927,6292,8823
2424,4576,6805,9082
4040,7504,11395,15424
1675,3102,4614,6159
1674,3086,4560,6091
1644,3040,4502,5818
1677,3096,4653,6271
4006,7573,11621,15554
6264,11794,17500,23645
4931,9252,14019,19430
