2094,4044,5989,7882
2400,4267,6223,8117
3611,5883,8069,10253
5896,10359,14814,19234
5892,10210,14881,19264
6582,11316,15485,20230
4405,8452,12593,16784
2408,4731,7073,9434
11324,15382,19679,23276
