2907,5602,8279,11066,13811,16521,19303,21819
8229,16250,23096,31185,37400,45492,53316,60408
6955,13902,20509,27464,32198,38906,45483,51880
3486,6893,9498,12898,15598,18984,22294,24979
5825,11460,15738,21306,25741,31314,36799,41148
5125,9904,14022,18753,22906,27975,32671,36715
7922,15660,22585,30228,36949,44943,52729,60108
6549,12661,18553,24651,30008,36303,42222,47971
8816,16534,24268,32213,40326,49581,57981,66215
7443,14507,21818,29110,36249,43561,50826,58164
