1694,3532,5998,8512
2524,4831,7105,9743
1769,3265,4895,6651
3905,7221,10785,14592
2787,5145,7593,10189
2310,4285,6369,8581
4081,7821,11856,15472
5141,9951,14860,20203
5743,11573,17302,23069
5869,13139,20004,26791
