682,1683,2683,3679
744,1754,2924,4174
1019,2250,3593,5075
908,1835,2887,4179
2717,5011,7407,9979
3282,5978,8820,11951
3283,6026,8808,11952
2723,5004,7327,9962
2946,5249,7586,10132
6954,13907,20889,27742
