584,1236,1883,2531
850,1695,2562,3420
689,1153,1646,1974
1953,3005,4458,5476
1183,1518,1942,2064
1017,1631,2338,2735
1077,1671,2322,2691
1264,2080,3107,3241
893,1378,1841,2095
1882,2569,3628,3972
