1909,2961,4364,5449
7018,12473,17919,23446
2429,4278,6196,8032
2433,4282,6141,8023
3212,5647,8146,10589
3210,5647,8149,10588
6498,12186,17955,23790
5970,11248,16550,21871
3709,7483,11743,15923
1950,3577,5173,6770
