7519,14046,20576,27148
7218,14157,21410,28547
9596,19388,29128,39234
14210,28485,42799,58146
15066,30087,45486,61539
19285,37875,56464,75247
12551,25824,39512,54006
21034,40326,60720,80734
23628,44207,68482,89361
27492,52809,80404,105538
