1398,2709,4003,5293
1641,2907,4199,5514
3618,6122,8594,11595
4561,7685,10895,14191
1918,3427,5018,6607
2603,5154,7708,10333
2384,4668,7003,9329
2595,4320,6100,7774
7625,10210,12597,15218
