628,1111,1635,2147
2026,2854,4092,4823
752,1267,1794,2313
722,1231,1759,2273
753,1241,1771,2331
734,1241,1759,2272
1094,1841,2609,3367
2376,4475,6737,8337
1703,3287,5515,6442
1632,3128,4469,5702
