8164,16282,24448,32859
5422,10497,15760,20761
6801,13633,20393,27350
15478,30852,46548,62349
16692,33436,49863,66969
21836,42412,63632,84492
18832,34667,54041,70768
12109,24156,36151,48148
15848,31788,47717,62264
12659,25235,37865,50452
