2989,6593,10097,13626
2739,5788,8739,11772
2125,4587,7169,9793
3732,7539,12176,17410
3596,7255,11611,16345
3418,6118,9643,12573
4225,7816,11291,15103
2854,5878,8737,11844
8882,13340,18566,24172
