2233,3567,5250,6544
2835,5081,7335,9551
3116,5493,7922,10317
3153,5549,7964,10422
3159,5618,8046,10403
2987,5279,7583,9886
2510,4532,6567,8610
9407,17311,25181,33246
5483,9775,13693,17559
6064,12805,20155,27303
