3385,6324,9312,12183,14803,17789,20523,23280
5303,10323,15471,20721,25245,30731,35730,40547
7827,15086,22155,29715,36170,43700,50619,56978
9086,17507,25524,34106,41601,49957,57863,65065
7749,14824,21507,28759,34936,42055,48714,54783
6565,12487,18359,24697,30120,36659,42427,48875
9688,18601,26789,36291,44310,54461,64168,73076
10088,20147,27482,38136,44602,56107,66712,73803
4167,8035,12005,16145,20093,24264,28388,32235
12636,25017,34841,48006,58873,72206,84794,95545
