8464,16673,24908,33300
9391,18626,27184,36430
9561,18269,27183,37125
16180,32164,46135,63171
21529,41813,61398,81513
24658,47812,71780,95726
20178,40865,57605,79607
17381,34893,49159,68329
16932,34171,48662,69241
18248,36533,55406,75115
