7021,13886,20912,28295
11990,24132,36384,48745
12237,24490,37033,49437
14923,29355,44549,59881
16666,32317,49630,65546
16752,32501,49481,65921
14621,28725,43513,58921
13674,27662,42006,56909
14370,28351,42732,56885
10400,21082,32236,46749
