3384,6743,10138,13492,16871,20283,23618,26978
5189,10200,15389,20357,25483,30619,35398,40379
7947,14123,21124,28069,35172,42187,48543,55285
3271,6589,9796,13006,16089,19306,22371,25541
3420,6876,10258,13610,16920,20249,23629,26887
4166,7262,10768,14242,17681,20964,24361,27774
3277,6572,9746,12970,16036,19267,22396,25525
3385,6785,10160,13505,16833,20174,23544,26818
3379,6768,10145,13458,16783,20118,23463,26729
5558,10891,15239,20358,24478,29510,33920,39451
