888,1702,2565,3361,4183,5035,5866,6696
1399,2690,3882,5127,6393,7730,8958,10075
2169,3400,5265,6624,8447,10038,11869,13282
901,1530,2399,3084,3824,4669,5368,6257
895,1547,2429,3128,3869,4736,5448,6315
895,1546,2426,3120,3855,4739,5427,6313
903,1528,2399,3084,3818,4674,5366,6256
895,1541,2422,3115,3847,4733,5410,6309
895,1538,2422,3117,3847,4712,5405,6311
1556,2753,4236,5455,6204,7683,8866,10329
