4018,8140,12273,16416,20497,24633,28732,32656
2626,5310,7993,10609,13339,16107,19144,21065
3317,6718,10150,13530,16885,20270,23632,27069
7551,15216,22934,30665,38614,46272,53663,61145
8156,15754,23735,31559,39789,47320,54964,62644
10507,20151,29703,38991,48546,58261,67046,76993
9200,18323,27149,33863,42771,52010,58867,67656
5840,11633,17440,23289,28945,35022,40644,47251
7504,15276,22746,30700,38805,46383,54453,62395
6175,12423,18612,24833,31007,37261,43484,49682
