1726,3378,5128,6794
2729,5244,7948,10455
3962,6799,10368,13789
1589,3191,4871,6394
1608,3226,4900,6472
1609,3221,4902,6458
1589,3197,4869,6424
1605,3208,4890,6460
1605,3208,4886,6446
2799,5493,7829,10630
